time,Inputshaft_rpm,InputShaft_torque,Propeller_torque,ShipSpeed
22.783,78.5255108,17320.82963,48661.4645,5
22.784,78.54061066,17319.70199,48699.3731,5
22.785,78.5554336,17318.56105,48738.4104,5
22.786,78.56979618,17317.42175,48778.0907,5
22.787,78.58352095,17316.29868,48817.9228,5
22.788,78.59643868,17315.20592,48857.4076,5
22.789,78.60839043,17314.157,48896.0467,5
22.79,78.6192296,17313.16483,48933.3575,5
22.791,78.62882364,17312.24166,48968.8758,5
22.792,78.63705573,17311.39905,49002.1533,5
22.793,78.64382605,17310.64785,49032.7677,5
22.794,78.64905302,17309.99815,49060.3361,5
22.795,78.65267412,17309.45919,49084.5149,5
22.796,78.65464662,17309.03928,49104.9957,5
22.797,78.65494795,17308.74565,49121.5168,5
22.798,78.65357593,17308.58431,49133.8731,5
22.799,78.65054866,17308.55987,49141.9106,5
22.8,78.64590433,17308.67532,49145.5231,5
22.801,78.63970066,17308.93187,49144.6622,5
22.802,78.63201425,17309.32879,49139.3419,5
22.803,78.62293965,17309.86323,49129.6297,5
22.804,78.61258829,17310.53015,49115.6424,5
22.805,78.60108721,17311.32228,49097.554,5
22.806,78.58857758,17312.23016,49075.5952,5
22.807,78.5752131,17313.2422,49050.0411,5
22.808,78.56115822,17314.34488,49021.207,5
22.809,78.54658622,17315.52299,48989.4537,5
22.81,78.53167713,17316.7599,48955.1823,5
22.811,78.51661558,17318.0379,48918.8201,5
22.812,78.50158859,17319.33859,48880.8164,5
22.813,78.48678316,17320.64324,48841.6458,5
22.814,78.47238403,17321.93319,48801.8002,5
22.815,78.45857125,17323.19018,48761.7735,5
22.816,78.4455179,17324.3967,48722.0585,5
22.817,78.43338782,17325.53624,48683.1502,5
22.818,78.42233354,17326.59354,48645.5343,5
22.819,78.41249417,17327.55474,48609.6739,5
22.82,78.4039937,17328.40751,48576.0087,5
22.821,78.39693928,17329.14112,48544.9578,5
22.822,78.39141989,17329.74645,48516.9077,5
22.823,78.38750519,17330.21602,48492.2008,5
22.824,78.38524463,17330.54392,48471.1392,5
22.825,78.38466685,17330.72585,48453.9871,5
22.826,78.38577938,17330.75901,48440.9583,5
22.827,78.38856859,17330.64212,48432.2104,5
22.828,78.39299989,17330.37538,48427.8508,5
22.829,78.39901827,17329.96052,48427.9394,5
22.83,78.40654901,17329.40074,48432.4786,5
22.831,78.41549869,17328.70077,48441.4109,5
22.832,78.42575634,17327.8669,48454.629,5
22.833,78.43719491,17326.90694,48471.9782,5
22.834,78.44967279,17325.83025,48493.2487,5
22.835,78.4630356,17324.64768,48518.1781,5
22.836,78.47711806,17323.37152,48546.464,5
22.837,78.49174603,17322.01537,48577.7661,5
22.838,78.50673861,17320.59398,48611.7015,5
22.839,78.52191037,17319.12311,48647.8509,5
22.84,78.53707362,17317.61925,48685.7732,5
22.841,78.55204066,17316.09941,48725.0073,5
22.842,78.56662618,17314.58085,48765.069,5
22.843,78.58064949,17313.08077,48805.4613,5
22.844,78.59393682,17311.6161,48845.6891,5
22.845,78.60632343,17310.20316,48885.2596,5
22.846,78.61765579,17308.8575,48923.681,5
22.847,78.62779341,17307.59366,48960.4747,5
22.848,78.63661071,17306.42502,48995.1893,5
22.849,78.64399853,17305.36362,49027.3978,5
22.85,78.64986558,17304.42013,49056.6978,5
22.851,78.65413951,17303.60376,49082.7244,5
22.852,78.65676787,17302.92218,49105.1603,5
22.853,78.6577187,17302.38156,49123.7304,5
22.854,78.6569809,17301.98655,49138.2021,5
22.855,78.65456433,17301.74023,49148.3977,5
22.856,78.65049967,17301.64412,49154.1982,5
22.857,78.64483792,17301.69822,49155.5362,5
22.858,78.6376498,17301.90088,49152.3952,5
22.859,78.62902476,17302.24887,49144.8193,5
22.86,78.61906993,17302.7373,49132.9125,5
22.861,78.6079087,17303.35961,49116.8281,5
22.862,78.59567927,17304.10756,49096.7675,5
22.863,78.58253291,17304.97124,49072.9868,5
22.864,78.56863219,17305.93911,49045.7917,5
22.865,78.55414897,17306.99807,49015.5243,5
22.866,78.53926241,17308.13363,48982.5616,5
22.867,78.52415673,17309.33002,48947.3201,5
22.868,78.50901909,17310.57044,48910.2456,5
22.869,78.49403725,17311.83737,48871.7999,5
22.87,78.47939735,17313.11278,48832.4596,5
22.871,78.46528158,17314.37855,48792.7186,5
22.872,78.45186595,17315.61676,48753.0754,5
22.873,78.43931804,17316.81004,48714.0195,5
22.874,78.42779492,17317.94194,48676.0333,5
22.875,78.41744109,17318.99716,48639.5923,5
22.876,78.40838664,17319.96188,48605.1503,5
22.877,78.40074549,17320.82394,48573.1298,5
22.878,78.3946139,17321.57298,48543.9256,5
22.879,78.39006921,17322.20057,48517.9032,5
22.88,78.38716876,17322.70023,48495.3858,5
22.881,78.3859491,17323.06741,48476.6477,5
22.882,78.38642558,17323.29943,48461.9203,5
22.883,78.38859207,17323.39541,48451.3907,5
22.884,78.39242108,17323.35612,48445.1903,5
22.885,78.39786415,17323.18383,48443.3928,5
22.886,78.40485254,17322.88225,48446.0225,5
22.887,78.41329814,17322.45634,48453.0535,5
22.888,78.42309468,17321.91221,48464.4005,5
22.889,78.43411914,17321.25706,48479.9218,5
22.89,78.44623342,17320.49911,48499.43,5
22.891,78.45928609,17319.64752,48522.6911,5
22.892,78.47311438,17318.71241,48549.4187,5
22.893,78.48754625,17317.70478,48579.2812,5
22.894,78.50240253,17316.63653,48611.9143,5
22.895,78.5174992,17315.5204,48646.9202,5
22.896,78.53264958,17314.36991,48683.8647,5
22.897,78.54766668,17313.19929,48722.2878,5
22.898,78.56236542,17312.02336,48761.7179,5
22.899,78.57656485,17310.8574,48801.6688,5
22.9,78.59009035,17309.71694,48841.6407,5
22.901,78.60277569,17308.61759,48881.1338,5
22.902,78.61446505,17307.57477,48919.6599,5
22.903,78.62501486,17306.60348,48956.7395,5
22.904,78.63429556,17305.71802,48991.9045,5
22.905,78.64219318,17304.93179,49024.713,5
22.906,78.64861068,17304.25699,49054.7573,5
22.907,78.65346925,17303.70445,49081.6604,5
22.908,78.65670918,17303.28341,49105.0791,5
22.909,78.65829074,17303.00142,49124.7178,5
22.91,78.65819458,17302.86417,49140.3326,5
22.911,78.65642208,17302.87551,49151.7255,5
22.912,78.65299533,17303.03732,49158.7474,5
22.913,78.64795686,17303.34959,49161.3092,5
22.914,78.64136912,17303.81042,49159.3814,5
22.915,78.63331377,17304.41608,49152.9856,5
22.916,78.6238906,17305.16111,49142.1963,5
22.917,78.61321632,17306.03835,49127.1492,5
22.918,78.60142312,17307.03908,49108.0357,5
22.919,78.58865702,17308.1531,49085.0915,5
22.92,78.57507603,17309.36882,49058.5985,5
22.921,78.56084824,17310.67339,49028.8896,5
22.922,78.54614973,17312.05279,48996.3377,5
22.923,78.5311624,17313.49197,48961.344,5
22.924,78.51607177,17314.97496,48924.3399,5
22.925,78.50106467,17316.48507,48885.788,5
22.926,78.48632704,17318.00504,48846.168,5
22.927,78.47204159,17319.51725,48805.9655,5
22.928,78.45838562,17321.00396,48765.675,5
22.929,78.44552885,17322.44754,48725.7973,5
22.93,78.43363132,17323.83078,48686.8245,5
22.931,78.42284142,17325.13712,48649.2314,5
22.932,78.41329406,17326.35096,48613.4786,5
22.933,78.40510894,17327.45792,48580.0084,5
22.934,78.39838905,17328.44511,48549.231,5
22.935,78.39321932,17329.30134,48521.5183,5
22.936,78.38966551,17330.01731,48497.2086,5
22.937,78.3877733,17330.58574,48476.6028,5
22.938,78.38756768,17331.0015,48459.9509,5
22.939,78.38905253,17331.26157,48447.4508,5
22.94,78.39221053,17331.3651,48439.255,5
22.941,78.39700334,17331.31331,48435.4664,5
22.942,78.40337202,17331.10938,48436.128,5
22.943,78.41123778,17330.75829,48441.2256,5
22.944,78.42050296,17330.2667,48450.6974,5
22.945,78.43105229,17329.64273,48464.4293,5
22.946,78.44275437,17328.89576,48482.2483,5
22.947,78.45546336,17328.03632,48503.9306,5
22.948,78.46902092,17327.07585,48529.2114,5
22.949,78.48325817,17326.02659,48557.7812,5
22.95,78.49799798,17324.90145,48589.2832,5
22.951,78.51305714,17323.71389,48623.3254,5
22.952,78.52824872,17322.47785,48659.4903,5
22.953,78.54338447,17321.20765,48697.332,5
22.954,78.55827709,17319.91792,48736.3772,5
22.955,78.57274263,17318.62356,48776.14,5
22.956,78.58660265,17317.33959,48816.1307,5
22.957,78.59968648,17316.08111,48855.853,5
22.958,78.61183319,17314.86314,48894.8082,5
22.959,78.62289357,17313.70048,48932.5103,5
22.96,78.63273185,17312.60755,48968.4935,5
22.961,78.64122737,17311.59815,49002.3087,5
22.962,78.64827595,17310.68531,49033.5289,5
22.963,78.65379115,17309.88097,49061.7644,5
22.964,78.65770531,17309.19586,49086.6664,5
22.965,78.65997035,17308.63917,49107.9225,5
22.966,78.66055842,17308.21841,49125.2623,5
22.967,78.65946217,17307.93924,49138.4707,5
22.968,78.65669497,17307.80527,49147.3871,5
22.969,78.65229076,17307.81802,49151.8984,5
22.97,78.64630365,17307.97684,49151.9454,5
22.971,78.63880739,17308.27893,49147.5315,5
22.972,78.62989445,17308.71937,49138.7173,5
22.973,78.61967496,17309.29124,49125.6115,5
22.974,78.60827539,17309.98573,49108.3775,5
22.975,78.59583699,17310.79234,49087.2365,5
22.976,78.58251411,17311.69905,49062.458,5
22.977,78.56847224,17312.69254,49034.3499,5
22.978,78.553886,17313.75845,49003.2637,5
22.979,78.53893689,17314.88153,48969.5937,5
22.98,78.5238111,17316.04595,48933.7632,5
22.981,78.50869709,17317.23543,48896.2166,5
22.982,78.49378326,17318.43351,48857.4218,5
22.983,78.47925558,17319.62373,48817.8671,5
22.984,78.46529523,17320.78978,48778.0457,5
22.985,78.45207635,17321.91573,48738.4486,5
22.986,78.43976385,17322.98615,48699.5677,5
22.987,78.42851134,17323.98631,48661.8899,5
22.988,78.41845925,17324.90234,48625.8817,5
22.989,78.40973305,17325.72136,48591.9847,5
22.99,78.40244168,17326.4317,48560.6197,5
22.991,78.39667626,17327.02298,48532.1791,5
22.992,78.39250888,17327.48632,48507.0136,5
22.993,78.38999177,17327.81443,48485.4308,5
22.994,78.38915658,17328.00176,48467.7006,5
22.995,78.39001401,17328.04455,48454.0478,5
22.996,78.39255368,17327.94095,48444.6405,5
22.997,78.39674418,17327.69103,48439.5939,5
22.998,78.40253353,17327.29677,48438.9769,5
22.999,78.40984974,17326.76204,48442.8042,5
23,78.41860173,17326.0925,48451.0292,5
23.001,78.42868047,17325.29553,48463.5525,5
23.002,78.43996032,17324.38006,48480.2286,5
23.003,78.45230064,17323.35641,48500.8588,5
23.004,78.46554754,17322.23613,48525.1897,5
23.005,78.47953587,17321.03179,48552.9245,5
23.006,78.49409129,17319.7568,48583.7297,5
23.007,78.5090325,17318.42518,48617.2308,5
23.008,78.52417356,17317.05147,48653.0136,5
23.009,78.53932623,17315.65048,48690.639,5
23.01,78.55430238,17314.23717,48729.6495,5
23.011,78.56891633,17312.82655,48769.5653,5
23.012,78.58298719,17311.43354,48809.8901,5
23.013,78.59634113,17310.07286,48850.1265,5
23.014,78.60881349,17308.75898,48889.7816,5
23.015,78.62025077,17307.50599,48928.3637,5
23.016,78.63051254,17306.32751,48965.3903,5
23.017,78.63947307,17305.23661,49000.4034,5
23.018,78.64702282,17304.24568,49032.9725,5
23.019,78.65306971,17303.3663,49062.6909,5
23.02,78.65754021,17302.60909,49089.1851,5
23.021,78.66038014,17301.98355,49112.1285,5
23.022,78.66155526,17301.49791,49131.2396,5
23.023,78.66105172,17301.1589,49146.2779,5
23.024,78.6588761,17300.97164,49157.054,5
23.025,78.65505539,17300.93944,49163.4387,5
23.026,78.64963665,17301.06366,49165.3568,5
23.027,78.64268644,17301.34362,49162.7827,5
23.028,78.63429008,17301.77654,49155.7488,5
23.029,78.62455061,17302.35748,49144.3498,5
23.03,78.61358765,17303.07939,49128.7324,5
23.031,78.60153594,17303.93317,49109.0904,5
23.032,78.58854378,17304.90782,49085.6709,5
23.033,78.57477129,17305.99059,49058.7732,5
23.034,78.56038842,17307.16719,49028.7365,5
23.035,78.54557294,17308.4221,48995.9335,5
23.036,78.53050827,17309.73874,48960.775,5
23.037,78.51538118,17311.09986,48923.7055,5
23.038,78.5003795,17312.48776,48885.1876,5
23.039,78.48568976,17313.88464,48845.6972,5
23.04,78.47149483,17315.27281,48805.7265,5
23.041,78.45797162,17316.63501,48765.7767,5
23.042,78.44528881,17317.95459,48726.3418,5
23.043,78.43360472,17319.21575,48687.9061,5
23.044,78.4230653,17320.40369,48650.9466,5
23.045,78.41380224,17321.5048,48615.9236,5
23.046,78.40593132,17322.50673,48583.2664,5
23.047,78.39955093,17323.39852,48553.3731,5
23.048,78.39474086,17324.17071,48526.6144,5
23.049,78.39156125,17324.81536,48503.322,5
23.05,78.39005189,17325.3261,48483.778,5
23.051,78.39023173,17325.69825,48468.2192,5
23.052,78.39209863,17325.92878,48456.8398,5
23.053,78.39562943,17326.01635,48449.7811,5
23.054,78.40078027,17325.96135,48447.1251,5
23.055,78.40748714,17325.76591,48448.9023,5
23.056,78.41566667,17325.43382,48455.0944,5
23.057,78.42521724,17324.9706,48465.6263,5
23.058,78.43602018,17324.38335,48480.364,5
23.059,78.44794131,17323.68076,48499.1252,5
23.06,78.46083259,17322.87292,48521.683,5
23.061,78.47453395,17321.97129,48547.7597,5
23.062,78.48887531,17320.9885,48577.029,5
23.063,78.50367865,17319.93816,48609.1296,5
23.064,78.51876028,17318.83474,48643.669,5
23.065,78.53393309,17317.69333,48680.2185,5
23.066,78.54900889,17316.52945,48718.3205,5
23.067,78.56380078,17315.35882,48757.503,5
23.068,78.57812545,17314.1972,48797.2831,5
23.069,78.59180547,17313.06017,48837.1632,5
23.07,78.60467154,17311.96296,48876.6417,5
23.071,78.61656454,17310.92026,48915.2279,5
23.072,78.62733755,17309.94608,48952.4429,5
23.073,78.63685763,17309.05363,48987.8173,5
23.074,78.64500746,17308.25517,49020.9043,5
23.075,78.65168678,17307.5619,49051.2915,5
23.076,78.65681361,17306.98385,49078.5999,5
23.077,78.66032519,17306.5298,49102.4818,5
23.078,78.66217875,17306.20716,49122.6339,5
23.079,78.66235201,17306.02191,49138.8059,5
23.08,78.66084337,17305.97847,49150.7951,5
23.081,78.65767194,17306.07962,49158.4455,5
23.082,78.65287727,17306.32644,49161.6582,5
23.083,78.64651883,17306.71821,49160.3956,5
23.084,78.63867529,17307.25239,49154.6732,5
23.085,78.62944358,17307.92452,49144.5569,5
23.086,78.61893769,17308.72826,49130.1719,5
23.087,78.60728729,17309.65536,49111.7014,5
23.088,78.59463623,17310.69578,49089.3753,5
23.089,78.58114076,17311.83771,49063.467,5
23.09,78.56696771,17313.06775,49034.2996,5
23.091,78.55229241,17314.37107,49002.2406,5
23.092,78.53729666,17315.73164,48967.687,5
23.093,78.52216646,17317.13244,48931.0637,5
23.094,78.50708974,17318.55579,48892.8268,5
23.095,78.49225406,17319.98362,48853.4543,5
23.096,78.47784429,17321.39778,48813.431,5
23.097,78.46404024,17322.78033,48773.2479,5
23.098,78.45101446,17324.11388,48733.4041,5
23.099,78.43893,17325.38182,48694.3941,5
23.1,78.42793833,17326.56861,48656.695,5
23.101,78.41817738,17327.65997,48620.7677,5
23.102,78.40976978,17328.64309,48587.0573,5
23.103,78.40282126,17329.50673,48555.98,5
23.104,78.39741924,17330.24136,48527.9128,5
23.105,78.39363173,17330.83918,48503.1979,5
23.106,78.39150645,17331.29419,48482.1418,5
23.107,78.3910702,17331.60216,48465.0036,5
23.108,78.39232852,17331.76059,48451.9889,5
23.109,78.39526566,17331.76869,48443.2556,5
23.11,78.3998448,17331.62732,48438.9151,5
23.111,78.40600854,17331.33893,48439.021,5
23.112,78.41367968,17330.90746,48443.5678,5
23.113,78.42276223,17330.33832,48452.4999,5
23.114,78.43314268,17329.6383,48465.713,5
23.115,78.44469143,17328.81548,48483.0449,5
23.116,78.45726451,17327.87921,48504.2791,5
23.117,78.47070535,17326.84001,48529.1567,5
23.118,78.48484683,17325.70948,48557.3772,5
23.119,78.4995133,17324.50026,48588.5924,5
23.12,78.51452281,17323.22585,48622.4144,5
23.121,78.5296894,17321.90055,48658.4294,5
23.122,78.54482531,17320.5393,48696.1974,5
23.123,78.55974339,17319.15756,48735.2493,5
23.124,78.5742593,17317.77107,48775.0991,5
23.125,78.58819385,17316.39573,48815.2567,5
23.126,78.60137513,17315.04738,48855.2275,5
23.127,78.61364065,17313.74162,48894.5116,5
23.128,78.62483931,17312.49355,48932.6184,5
23.129,78.63483324,17311.31765,48969.0776,5
23.13,78.64349948,17310.22753,49003.4372,5
23.131,78.65073152,17309.23576,49035.265,5
23.132,78.65644056,17308.35374,49064.1624,5
23.133,78.66055661,17307.5915,49089.7734,5
23.134,78.66302934,17306.95764,49111.7794,5
23.135,78.6638287,17306.45915,49129.902,5
23.136,78.66294527,17306.10138,49143.9151,5
23.137,78.66039038,17305.88797,49153.6492,5
23.138,78.65619593,17305.82077,49158.9844,5
23.139,78.65041405,17305.89983,49159.8517,5
23.14,78.64311637,17306.12341,49156.2431,5
23.141,78.63439321,17306.48796,49148.211,5
23.142,78.62435241,17306.98812,49135.858,5
23.143,78.61311806,17307.61683,49119.3373,5
23.144,78.60082893,17308.36529,49098.8607,5
23.145,78.58763681,17309.22313,49074.6917,5
23.146,78.57370468,17310.17846,49047.1335,5
23.147,78.55920466,17311.21799,49016.5295,5
23.148,78.54431601,17312.32723,48983.2678,5
23.149,78.52922286,17313.49061,48947.7695,5
23.15,78.51411204,17314.69173,48910.4767,5
23.151,78.49917074,17315.91354,48871.853,5
23.152,78.48458428,17317.13865,48832.3848,5
23.153,78.47053377,17318.34955,48792.5672,5
23.154,78.45719391,17319.52889,48752.8925,5
23.155,78.44473078,17320.65978,48713.8524,5
23.156,78.43329981,17321.72603,48675.9362,5
23.157,78.42304377,17322.71247,48639.6162,5
23.158,78.41409098,17323.60512,48605.3388,5
23.159,78.40655366,17324.39145,48573.5276,5
23.16,78.40052645,17325.06057,48544.5812,5
23.161,78.39608524,17325.60332,48518.8587,5
23.162,78.3932861,17326.01242,48496.6742,5
23.163,78.39216455,17326.28251,48478.3027,5
23.164,78.3927351,17326.41019,48463.9767,5
23.165,78.39499102,17326.39396,48453.8743,5
23.166,78.39890442,17326.23421,48448.1173,5
23.167,78.40442658,17325.93312,48446.7801,5
23.168,78.41148858,17325.49458,48449.8861,5
23.169,78.42000219,17324.92405,48457.3983,5
23.17,78.42986101,17324.22846,48469.2228,5
23.171,78.44094187,17323.41609,48485.2193,5
23.172,78.45310637,17322.4964,48505.1978,5
23.173,78.46620269,17321.48,48528.9126,5
23.174,78.48006754,17320.37844,48556.0708,5
23.175,78.49452825,17319.20416,48586.3437,5
23.176,78.50940492,17317.97038,48619.3634,5
23.177,78.5245127,17316.69099,48654.7213,5
23.178,78.53966412,17315.38044,48691.9802,5
23.179,78.5546714,17314.05364,48730.6848,5
23.18,78.56934876,17312.72584,48770.36,5
23.181,78.58351472,17311.41251,48810.5116,5
23.182,78.59699429,17310.12917,48850.6409,5
23.183,78.60962111,17308.89122,48890.2547,5
23.184,78.62123944,17307.71383,48928.8625,5
23.185,78.63170608,17306.61168,48965.9802,5
23.186,78.64089205,17305.59879,49001.1449,5
23.187,78.64868419,17304.68832,49033.923,5
23.188,78.65498648,17303.89238,49063.9057,5
23.189,78.65972122,17303.22178,49090.7144,5
23.19,78.66283001,17302.68594,49114.0143,5
23.191,78.66427442,17302.29262,49133.5188,5
23.192,78.6640365,17302.04786,49148.9833,5
23.193,78.66211898,17301.95584,49160.21,5
23.194,78.65854533,17302.01877,49167.0604,5
23.195,78.65335942,17302.23689,49169.4535,5
23.196,78.64662504,17302.60841,49167.3581,5
23.197,78.63842515,17303.12959,49160.797,5
23.198,78.62886085,17303.7947,49149.8562,5
23.199,78.61805021,17304.59618,49134.677,5
23.2,78.60612678,17305.52471,49115.4471,5
23.201,78.593238,17306.56936,49092.405,5
23.202,78.57954334,17307.71771,49065.8426,5
23.203,78.5652124,17308.95605,49036.0952,5
23.204,78.55042278,17310.26954,49003.5306,5
23.205,78.53535789,17311.64241,48968.553,5
23.206,78.52020469,17313.05818,48931.6018,5
23.207,78.50515136,17314.49986,48893.1384,5
23.208,78.49038497,17315.95014,48853.6361,5
23.209,78.47608915,17317.39167,48813.5833,5
23.21,78.46244184,17318.80724,48773.4797,5
23.211,78.449613,17320.18002,48733.8218,5
23.212,78.43776254,17321.49379,48695.0943,5
23.213,78.42703833,17322.73316,48657.7738,5
23.214,78.41757428,17323.88374,48622.3238,5
23.215,78.4094887,17324.93241,48589.1795,5
23.216,78.40288279,17325.86743,48558.7429,5
23.217,78.39783935,17326.67863,48531.3875,5
23.218,78.39442172,17327.35755,48507.4526,5
23.219,78.39267296,17327.89752,48487.2294,5
23.22,78.39261527,17328.29374,48470.9602,5
23.221,78.39424972,17328.54333,48458.8456,5
23.222,78.39755618,17328.64532,48451.037,5
23.223,78.40249359,17328.60063,48447.6263,5
23.224,78.40900044,17328.41201,48448.6508,5
23.225,78.41699557,17328.08396,48454.0999,5
23.226,78.42637919,17327.62259,48463.909,5
23.227,78.43703412,17327.03553,48477.9535,5
23.228,78.44882735,17326.33178,48496.0572,5
23.229,78.46161165,17325.52154,48518.0004,5
23.23,78.47522756,17324.61607,48543.5146,5
23.231,78.48950534,17323.62754,48572.2809,5
